numero_catastro,propietario,ci,direccion,zona,distrito,manzano,lote,superficie_terreno,area_construida,uso_suelo,matricula_ddrr,valor_catastral,impuesto_anual,latitud,longitud,zona_original,zona_canonica,distrito_original,distrito_corregido,comuna_corregida,motivo_validacion
09-13-946-9950-000,Eutropio Vaquero Sevillano,1598165 CBBA,Av. AmÃ©rica NÂ° 3149,NOROESTE,12,509,6,921,912,Residencial,3.01.1.99.3994003,1736085,2604.13,-17.434196,-66.122866,NOROESTE,NOROESTE,12,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
12-14-164-7041-000,Josefa Cabrero Cabello,2879533 CBBA,Av. Melchor PÃ©rez NÂ° 3269,USPHA USPHA,10,37,50,161,78,Salud,3.01.1.41.3238342,189336,284.0,-17.438965,-66.169943,USPHA USPHA,USPHA USPHA,10,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
12-08-367-3352-000,Lilia Ãguila Solera,2577240 CBBA,Av. Melchor PÃ©rez NÂ° 878,LACMA,3,612,1,1094,224,Educativo,3.01.1.32.5266353,2135488,3203.23,-17.373662,-66.181108,LACMA,LACMA,3,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-04-553-6419-000,SalomÃ© Melisa Bellido CaÃ±ete,8531162 CBBA,Av. Melchor PÃ©rez NÂ° 3980,VILLA BUSCH,2,777,13,412,121,Salud,3.01.1.30.3586611,827296,1240.94,-17.413086,-66.169918,VILLA BUSCH,VILLA BUSH,2,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-01-741-4953-000,Luisa Anaya,7244000 CBBA,Av. Beijing NÂ° 2209,MUYURINA,1,882,41,155,107,Residencial,3.01.1.36.3475362,237460,356.19,-17.42753,-66.19459,MUYURINA,MUYURINA,1,11,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
11-16-480-1165-000,Miguela FrÃ­as FarrÃ©,2189596 CBBA,Av. CircunvalaciÃ³n NÂ° 2715,KHARA KHARA ARRUMANI,4,231,43,282,122,Residencial,3.01.1.29.5666670,472632,708.95,-17.39084,-66.20628,KHARA KHARA ARRUMANI,KHARA KHARA ARRUMANI,4,15,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
01-18-945-7011-000,Olegario del MÃ¡rmol,6523661 CBBA,Av. AmÃ©rica NÂ° 2237,TICTI,7,526,29,509,186,Industrial,3.01.1.99.8785834,529360,794.04,-17.397082,-66.198725,TICTI,TICTI,7,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-02-153-1475-000,Marta Galvez Sancho,8927460 CBBA,Av. Blanco Galindo NÂ° 1673,PUKARA GRANDE NORTE,5,648,3,1106,242,Salud,3.01.1.50.4920433,1707664,2561.5,-17.390987,-66.135783,PUKARA GRANDE NORTE,PUKARA GRANDE NORTE,5,9,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-09-531-7338-000,Paca del AdÃ¡n,3781773 CBBA,Av. Beijing NÂ° 3624,VILLA BUSCH,10,534,44,319,61,Salud,3.01.1.55.1547419,244992,367.49,-17.44939,-66.155005,VILLA BUSCH,VILLA BUSH,10,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-20-106-4428-000,Patricio Roma Bustamante,6170404 CBBA,Av. AmÃ©rica NÂ° 2275,CHIQUICOLLO,13,14,24,969,772,Salud,3.01.1.36.7347128,1196715,1795.07,-17.42566,-66.172495,CHIQUICOLLO,CHIQUICOLLO,13,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
12-09-836-5327-000,Silvestre Arco CÃ¡mara,6728891 CBBA,Av. Beijing NÂ° 619,CALA CALA,6,212,20,720,586,Salud,3.01.1.39.6651362,1067760,1601.64,-17.345817,-66.158675,CALA CALA,CALA CALA,6,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-18-588-6589-000,Odalys Barco,4817138 CBBA,Av. Melchor PÃ©rez NÂ° 294,USPHA USPHA,11,166,47,1073,105,Mixto,3.01.1.73.9965985,2146000,3219.0,-17.420525,-66.141788,USPHA USPHA,USPHA USPHA,11,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
13-03-646-3568-000,Clotilde Fidela Rico JÃ³dar,8567400 CBBA,Av. AmÃ©rica NÂ° 1983,PUKARA GRANDE OESTE,13,484,31,510,174,Mixto,3.01.1.65.2958960,400350,600.52,-17.358285,-66.146477,PUKARA GRANDE OESTE,PUKARA GRANDE OESTE,13,9,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-16-671-8899-000,Cecilia Galan Milla,3932331 CBBA,Av. Beijing NÂ° 733,ALALAY NORTE,9,381,50,462,187,Industrial,3.01.1.88.5337743,518364,777.55,-17.422581,-66.184771,ALALAY NORTE,ALALAY NORTE,9,6,VALLE HERMOSO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-05-075-5492-000,Alfonso Granados Valverde,5181599 CBBA,Av. Blanco Galindo NÂ° 4163,LA CHIMBA,7,528,9,1128,127,Industrial,3.01.1.92.7268293,2116128,3174.19,-17.411492,-66.155567,LA CHIMBA,CHIMBA,7,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-18-295-8755-000,Benigna de Casals,8529794 CBBA,Av. Melchor PÃ©rez NÂ° 4878,TICTI,8,368,35,1160,115,Salud,3.01.1.31.7115995,2574040,3861.06,-17.445732,-66.12522,TICTI,TICTI,8,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-16-676-2663-000,Rafaela Torrens Cal,7386921 CBBA,Av. AmÃ©rica NÂ° 3721,USPHA USPHA,11,799,11,493,110,Residencial,3.01.1.20.8409433,816408,1224.61,-17.374466,-66.14883,USPHA USPHA,USPHA USPHA,11,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-01-342-6287-000,Tito Cano DiÃ©guez,4791600 CBBA,Av. VillazÃ³n NÂ° 967,ALALAY SUD,6,806,41,1083,964,Salud,3.01.1.89.7368519,1615836,2423.75,-17.397202,-66.126742,ALALAY SUD,ALALAY SUD,6,7,VALLE HERMOSO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-06-772-0546-000,Encarnacion Paredes,3634016 CBBA,Av. VillazÃ³n NÂ° 3276,LAS CUADRAS,13,691,30,829,709,Residencial,3.01.1.44.9155389,518954,778.43,-17.367526,-66.186012,LAS CUADRAS,LAS CUADRAS,13,11,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-05-479-5185-000,Javiera GirÃ³n Guzman,6754360 CBBA,Av. AmÃ©rica NÂ° 2639,USPHA USPHA,11,199,5,489,234,Educativo,3.01.1.59.8835458,402447,603.67,-17.385895,-66.172659,USPHA USPHA,USPHA USPHA,11,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-01-108-7933-000,Catalina Arribas Tena,9833355 CBBA,Av. AmÃ©rica NÂ° 198,VALLE HERMOSO OESTE,14,273,42,303,60,Mixto,3.01.1.70.4867428,652359,978.54,-17.365555,-66.158098,VALLE HERMOSO OESTE,VALLE HERMOSO OESTE,14,15,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
13-16-725-6411-000,Agapito AndrÃ©s Aguirre,8463944 CBBA,Av. VillazÃ³n NÂ° 3968,ALALAY NORTE,14,590,14,813,598,Educativo,3.01.1.15.7383780,1679658,2519.49,-17.440951,-66.18123,ALALAY NORTE,ALALAY NORTE,14,6,VALLE HERMOSO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-07-447-1427-000,Cristina BaÃ±os Delgado,1690544 CBBA,Av. VillazÃ³n NÂ° 3940,KHARA KHARA ARRUMANI,2,32,24,1071,137,Educativo,3.01.1.51.2067933,1259496,1889.24,-17.397658,-66.20349,KHARA KHARA ARRUMANI,KHARA KHARA ARRUMANI,2,15,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
10-01-381-5519-000,MarÃ­a Luisa Lorenzo Matas,3355923 CBBA,Av. AmÃ©rica NÂ° 1229,TUPURAYA,15,819,27,1113,1004,Mixto,3.01.1.11.1556486,839202,1258.8,-17.360573,-66.156132,TUPURAYA,TUPURAYA,15,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
10-14-971-6521-000,JosÃ© Mari Gil,2922951 CBBA,Av. CircunvalaciÃ³n NÂ° 3029,MESADILLA,9,523,24,222,85,Comercial,3.01.1.21.9624934,537462,806.19,-17.445455,-66.162525,MESADILLA,MESADILLA,9,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-13-496-3845-000,Saturnina AdÃ¡n Coello,2847055 CBBA,Av. CircunvalaciÃ³n NÂ° 657,QUERU QUERU ALTO,11,219,28,297,172,Educativo,3.01.1.33.8357508,217701,326.55,-17.358718,-66.180091,QUERU QUERU ALTO,QUERU QUERU ALTO,11,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-19-253-6050-000,Jose EscrivÃ¡ AlemÃ¡n,2805915 CBBA,Av. AmÃ©rica NÂ° 3976,VALLE HERMOSO,1,651,45,834,438,Educativo,3.01.1.97.1486056,1805610,2708.41,-17.404282,-66.1953,VALLE HERMOSO,VALLE HERMOSO,1,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-08-859-7741-000,CebriÃ¡n de Puig,6577310 CBBA,Av. Blanco Galindo NÂ° 2339,QUERU QUERU ALTO,9,209,21,1021,791,Comercial,3.01.1.54.5046725,1338531,2007.8,-17.389434,-66.211608,QUERU QUERU ALTO,QUERU QUERU ALTO,9,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-05-846-0161-000,Atilio del Rocha,8482318 CBBA,Av. CircunvalaciÃ³n NÂ° 2871,USPHA USPHA,2,661,6,573,57,Residencial,3.01.1.49.9577606,1214187,1821.28,-17.361541,-66.175656,USPHA USPHA,USPHA USPHA,2,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
02-13-148-2103-000,Porfirio BarberÃ¡ Company,3330907 CBBA,Av. Blanco Galindo NÂ° 4451,CHIQUICOLLO,15,788,5,787,509,Salud,3.01.1.31.9572004,1292254,1938.38,-17.462086,-66.143887,CHIQUICOLLO,CHIQUICOLLO,15,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
05-01-495-0105-000,FÃ¡tima del Arias,3337406 CBBA,Av. Melchor PÃ©rez NÂ° 1312,LAS CUADRAS,8,257,43,406,260,Residencial,3.01.1.34.5093316,400316,600.47,-17.384936,-66.13515,LAS CUADRAS,LAS CUADRAS,8,11,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-03-499-9254-000,Fernanda Carlos Coronado,7478649 CBBA,Av. Melchor PÃ©rez NÂ° 4780,LA MAICA,15,945,43,592,424,Comercial,3.01.1.28.8508367,979760,1469.64,-17.436932,-66.108545,LA MAICA,LA MAICA,15,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-05-645-8189-000,Aurelio DomÃ©nech Revilla,3185092 CBBA,Av. VillazÃ³n NÂ° 4273,USPHA USPHA,15,746,5,171,151,Industrial,3.01.1.49.9174981,278559,417.84,-17.365729,-66.138446,USPHA USPHA,USPHA USPHA,15,8,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-03-423-9082-000,Lara de Carreras,8141211 CBBA,Av. AmÃ©rica NÂ° 906,JAIHUAYCO,9,925,28,965,894,Salud,3.01.1.38.5809386,958245,1437.37,-17.394898,-66.145688,JAIHUAYCO,JAIHUAYCO,9,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-12-315-4457-000,Ãrsula Garmendia Portillo,3059876 CBBA,Av. VillazÃ³n NÂ° 1334,MESADILLA,5,142,21,514,478,Comercial,3.01.1.84.7211730,1161126,1741.69,-17.367038,-66.158106,MESADILLA,MESADILLA,5,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-11-938-1758-000,Teodoro Real Soriano,9476352 CBBA,Av. Melchor PÃ©rez NÂ° 1510,LA MAICA,6,547,34,1143,622,Salud,3.01.1.56.7831722,2758059,4137.09,-17.431838,-66.155958,LA MAICA,LA MAICA,6,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-05-745-1613-000,Apolonia CarriÃ³n Hervia,1629593 CBBA,Av. Beijing NÂ° 1539,SARCOBAMBA,7,331,22,461,272,Mixto,3.01.1.18.5039094,1031718,1547.58,-17.381091,-66.154149,SARCOBAMBA,SARCOBAMBA,7,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-05-010-5775-000,MarÃ­a Luisa Garrido Hernandez,1190957 CBBA,Av. AmÃ©rica NÂ° 2822,CALA CALA,10,847,8,529,400,Mixto,3.01.1.69.5743508,796145,1194.22,-17.458022,-66.117477,CALA CALA,CALA CALA,10,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-17-304-8148-000,Emigdio Pol Acedo,7503898 CBBA,Av. AmÃ©rica NÂ° 904,LACMA,7,579,27,492,107,Salud,3.01.1.61.6463983,856080,1284.12,-17.42056,-66.197895,LACMA,LACMA,7,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-05-343-3319-000,Cleto Carretero-Calzada,1598361 CBBA,Av. Blanco Galindo NÂ° 2780,QUERU QUERU ALTO,13,264,41,699,400,Comercial,3.01.1.17.9651101,1217658,1826.49,-17.445935,-66.154171,QUERU QUERU ALTO,QUERU QUERU ALTO,13,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-10-562-6169-000,Crescencia Pinedo,2688111 CBBA,Av. CircunvalaciÃ³n NÂ° 1960,SARCO,15,603,3,775,250,Educativo,3.01.1.28.5487863,1640675,2461.01,-17.440938,-66.162433,SARCO,SARCO,15,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-18-516-6591-000,Nadia del Castrillo,5378675 CBBA,Av. VillazÃ³n NÂ° 1430,QUERU QUERU ALTO,6,39,24,409,289,Mixto,3.01.1.51.2502581,407364,611.05,-17.406205,-66.198575,QUERU QUERU ALTO,QUERU QUERU ALTO,6,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-11-457-2241-000,Marc Angulo,7497482 CBBA,Av. VillazÃ³n NÂ° 2035,CALA CALA,11,307,8,189,104,Educativo,3.01.1.14.1351411,351729,527.59,-17.397709,-66.19111,CALA CALA,CALA CALA,11,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-06-675-0794-000,Saturnina Miralles-CerdÃ¡,5660697 CBBA,Av. CircunvalaciÃ³n NÂ° 872,NOROESTE,13,292,10,735,320,Residencial,3.01.1.29.8169139,1559670,2339.51,-17.428389,-66.166418,NOROESTE,NOROESTE,13,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-20-096-7909-000,Luz GascÃ³n Vila,5699736 CBBA,Av. AmÃ©rica NÂ° 1403,VILLA BUSCH,11,103,14,1182,347,Mixto,3.01.1.23.5418973,771846,1157.77,-17.394926,-66.206753,VILLA BUSCH,VILLA BUSH,11,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
05-08-647-6886-000,Elodia del SÃ¡ez,9160075 CBBA,Av. AmÃ©rica NÂ° 3360,SARCO,7,134,22,1007,665,Mixto,3.01.1.30.1789383,1480290,2220.43,-17.392399,-66.125798,SARCO,SARCO,7,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
02-16-139-9608-000,Kike del Escolano,9122049 CBBA,Av. AmÃ©rica NÂ° 4539,ARANJUEZ ALTO,5,1,6,207,75,Mixto,3.01.1.11.5668692,486243,729.36,-17.43704,-66.129201,ARANJUEZ ALTO,ARANJUEZ ALTO,5,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
05-12-657-5103-000,Elba Nicolau,9777594 CBBA,Av. VillazÃ³n NÂ° 1414,VILLA BUSCH,8,735,41,1089,843,Educativo,3.01.1.13.5068446,2289078,3433.62,-17.4407,-66.169083,VILLA BUSCH,VILLA BUSH,8,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-05-635-7156-000,Cirino Matas,8632456 CBBA,Av. VillazÃ³n NÂ° 1190,CHIQUICOLLO,12,424,21,1185,114,Mixto,3.01.1.89.9652141,1349715,2024.57,-17.364646,-66.189078,CHIQUICOLLO,CHIQUICOLLO,12,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-19-403-0744-000,Amada AlcalÃ¡,5608530 CBBA,Av. Beijing NÂ° 849,SUDOESTE,6,298,9,202,131,Industrial,3.01.1.70.2296803,166448,249.67,-17.437388,-66.114052,SUDOESTE,SUDOESTE,6,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-03-282-9644-000,Mario Lobo-IbÃ¡Ã±ez,7486939 CBBA,Av. Melchor PÃ©rez NÂ° 3158,CALA CALA,3,199,28,538,404,Mixto,3.01.1.28.8148296,1178220,1767.33,-17.463106,-66.14465,CALA CALA,CALA CALA,3,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
11-20-413-8642-000,Mariana ValdÃ©s-BarÃ³n,3594763 CBBA,Av. Beijing NÂ° 1023,HIPODROMO,6,659,50,353,101,Residencial,3.01.1.80.2443796,605042,907.56,-17.461992,-66.156689,HIPODROMO,HIPÓDROMO,6,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-05-464-1602-000,Isabel Mateos SÃ¡nchez,3989585 CBBA,Av. Blanco Galindo NÂ° 1731,ARANJUEZ ALTO,11,788,13,677,406,Mixto,3.01.1.59.8644092,1609906,2414.86,-17.354886,-66.17562,ARANJUEZ ALTO,ARANJUEZ ALTO,11,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-12-281-0995-000,Aurelia Lara Navarrete,5249710 CBBA,Av. AmÃ©rica NÂ° 4075,SARCO,9,284,29,952,574,Residencial,3.01.1.67.3547327,1830696,2746.04,-17.395137,-66.195931,SARCO,SARCO,9,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-06-394-0816-000,Alfredo AmÃ­lcar Acevedo Aguado,6543861 CBBA,Av. CircunvalaciÃ³n NÂ° 2736,MAYORAZGO,4,553,30,385,325,Comercial,3.01.1.73.4179302,411950,617.93,-17.4073,-66.158116,MAYORAZGO,MAYORAZGO,4,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-05-870-9496-000,Sol Leal MillÃ¡n,1723755 CBBA,Av. Blanco Galindo NÂ° 4538,LA CHIMBA,14,525,40,868,326,Mixto,3.01.1.82.7616866,1230824,1846.24,-17.417964,-66.198717,LA CHIMBA,CHIMBA,14,4,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-15-625-9411-000,Anastasia Solera Uriarte,6611882 CBBA,Av. AmÃ©rica NÂ° 4988,PUKARA GRANDE OESTE,11,652,47,1124,405,Comercial,3.01.1.28.9211546,1728712,2593.07,-17.429799,-66.194605,PUKARA GRANDE OESTE,PUKARA GRANDE OESTE,11,9,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-20-229-6025-000,MarÃ­a Ãngeles Arenas Valle,2982076 CBBA,Av. CircunvalaciÃ³n NÂ° 523,SUDESTE,14,483,50,420,330,Mixto,3.01.1.78.2492984,467880,701.82,-17.445224,-66.173869,SUDESTE,SUDESTE,14,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
13-06-809-1792-000,Nazaret Llanos Valverde,9449851 CBBA,Av. Beijing NÂ° 4949,NORESTE,11,555,20,473,380,Industrial,3.01.1.40.2895108,938432,1407.65,-17.401529,-66.168558,NORESTE,NORESTE,11,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
05-04-408-1055-000,Maximiliano Cervera-Galvez,8625754 CBBA,Av. VillazÃ³n NÂ° 4902,QUERU QUERU ALTO,8,29,3,448,98,Salud,3.01.1.18.8216593,1063104,1594.66,-17.414248,-66.194838,QUERU QUERU ALTO,QUERU QUERU ALTO,8,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-17-564-4538-000,Fabricio CastejÃ³n-Murcia,9643491 CBBA,Av. CircunvalaciÃ³n NÂ° 152,MESADILLA,14,889,10,1007,554,Industrial,3.01.1.29.7028620,802579,1203.87,-17.452072,-66.163053,MESADILLA,MESADILLA,14,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-14-794-2820-000,Marta Pombo Arnaiz,4637518 CBBA,Av. VillazÃ³n NÂ° 2732,CALA CALA,13,36,6,920,872,Comercial,3.01.1.67.7882517,2150960,3226.44,-17.353522,-66.153733,CALA CALA,CALA CALA,13,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
10-12-511-3121-000,Julio CÃ©sar Sabater Pedraza,5390812 CBBA,Av. Melchor PÃ©rez NÂ° 3610,CONDEBAMBA,8,691,47,835,340,Educativo,3.01.1.80.7446945,830825,1246.24,-17.425512,-66.196565,CONDEBAMBA,CONDEBAMBA,8,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
06-18-199-7884-000,Nydia del Marcos,7908515 CBBA,Av. Melchor PÃ©rez NÂ° 3818,SUDESTE,5,589,29,609,212,Educativo,3.01.1.68.2041461,1358070,2037.11,-17.458044,-66.104726,SUDESTE,SUDESTE,5,10,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
05-02-190-1136-000,Rosario Valderrama RosellÃ³,8207896 CBBA,Av. CircunvalaciÃ³n NÂ° 1787,ARANJUEZ ALTO,9,741,19,258,180,Industrial,3.01.1.31.9271003,165636,248.45,-17.412849,-66.17971,ARANJUEZ ALTO,ARANJUEZ ALTO,9,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
10-06-579-5974-000,Emelina Sales Carrillo,5953784 CBBA,Av. Beijing NÂ° 2242,CHIQUICOLLO,11,202,11,893,594,Educativo,3.01.1.41.1537046,717079,1075.62,-17.399452,-66.156833,CHIQUICOLLO,CHIQUICOLLO,11,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
12-02-932-7508-000,Remigio Gregorio Varela Sobrino,9562509 CBBA,Av. CircunvalaciÃ³n NÂ° 2914,ARANJUEZ ALTO,13,556,39,1081,854,Comercial,3.01.1.90.4335960,1897155,2845.73,-17.401237,-66.174192,ARANJUEZ ALTO,ARANJUEZ ALTO,13,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
15-07-875-3332-000,Martin Rius Llanos,8248202 CBBA,Av. Blanco Galindo NÂ° 2659,SARCOBAMBA,1,795,41,1079,707,Industrial,3.01.1.50.3021739,2480621,3720.93,-17.395136,-66.133573,SARCOBAMBA,SARCOBAMBA,1,3,MOLLE,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
03-19-043-5655-000,Florina Jimenez Andres,8198427 CBBA,Av. Beijing NÂ° 1574,PUKARA GRANDE NORTE,1,852,17,729,139,Residencial,3.01.1.12.9572193,735561,1103.34,-17.414435,-66.14266,PUKARA GRANDE NORTE,PUKARA GRANDE NORTE,1,9,ITOCTA,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-15-400-4713-000,GerÃ³nimo Vaquero GoÃ±i,3160589 CBBA,Av. VillazÃ³n NÂ° 4242,CALA CALA,6,769,15,232,117,Mixto,3.01.1.12.2794141,525248,787.87,-17.423114,-66.116708,CALA CALA,CALA CALA,6,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
12-02-305-3510-000,Marino MirÃ³ Robles,9828560 CBBA,Av. AmÃ©rica NÂ° 4248,CALA CALA,11,341,27,528,498,Mixto,3.01.1.35.8832565,1058112,1587.17,-17.372795,-66.171499,CALA CALA,CALA CALA,11,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-01-816-7345-000,Corona Bernad Sanmiguel,2805318 CBBA,Av. VillazÃ³n NÂ° 224,TUPURAYA,1,731,30,250,234,Comercial,3.01.1.18.9596773,343750,515.62,-17.448611,-66.162526,TUPURAYA,TUPURAYA,1,12,ADELA ZAMUDIO,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-10-899-0459-000,Eric Ferrer Moles,3008177 CBBA,Av. Beijing NÂ° 3768,ARANJUEZ ALTO,11,942,9,847,101,Industrial,3.01.1.47.6560315,1332331,1998.5,-17.467566,-66.14837,ARANJUEZ ALTO,ARANJUEZ ALTO,11,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
08-09-097-9339-000,Carla Campos-BayÃ³n,1098514 CBBA,Av. VillazÃ³n NÂ° 2221,TEMPORAL PAMPA,12,772,8,1102,402,Mixto,3.01.1.17.9610629,789032,1183.55,-17.394021,-66.185336,TEMPORAL PAMPA,TEMPORAL PAMPA,12,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
09-19-278-1675-000,Trini de Bernat,4686032 CBBA,Av. VillazÃ³n NÂ° 272,LA MAICA,9,578,23,806,178,Mixto,3.01.1.50.5037684,1359722,2039.58,-17.38119,-66.176372,LA MAICA,LA MAICA,9,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
14-07-615-1421-000,Merche Campo-Acosta,9103918 CBBA,Av. Blanco Galindo NÂ° 4447,MAYORAZGO,14,227,1,549,271,Residencial,3.01.1.42.3226898,681858,1022.79,-17.440965,-66.173215,MAYORAZGO,MAYORAZGO,14,2,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
04-15-146-4496-000,Carmelita Fuertes-Macias,1834437 CBBA,Av. Blanco Galindo NÂ° 3799,MESADILLA,12,310,4,884,51,Educativo,3.01.1.18.7207739,2152540,3228.81,-17.396595,-66.202357,MESADILLA,MESADILLA,12,1,TUNARI,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
07-20-771-1819-000,Rosendo ÃÃ±igo FerrÃ¡ndiz TÃ©llez,6394119 CBBA,Av. Blanco Galindo NÂ° 4354,JAIHUAYCO,8,141,24,620,438,Mixto,3.01.1.72.5072291,1043460,1565.19,-17.367981,-66.15582,JAIHUAYCO,JAIHUAYCO,8,5,ALEJO CALATAYUD,DISTRITO CORREGIDO POR CATALOGO ZONA-DISTRITO
