numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00073995,10-09-703-8603-000,LEANDRA DE RICART,7620577 CBBA,Comercial,C,46:E6:F9:4A:93:5B,03/12/15,INACTIVO,"1/2""",Agua Potable
CT-00074000,13-20-574-7513-000,TIBURCIO BUENDÃ­A MARTIN,2957088 CBBA,Residencial,R1,2A:F1:16:3B:A4:DB,03/24/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074005,12-07-230-5541-000,BEGOÃ±A DEL MENENDEZ,8626636 CBBA,Residencial,R4,81:79:FF:3B:7D:A8,02/13/22,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074048,10-19-682-7454-000,ALEJANDRA TUR,4416630 CBBA,Residencial,R2,A3:12:2A:14:F8:4C,09/05/21,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00074088,07-13-621-9466-000,RUPERTA IRIARTE-NICOLAU,1822553 CBBA,Residencial,R4,69:9F:EA:69:95:D6,02/12/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074114,14-17-073-9080-000,AMBROSIO FARRÃ©,8938662 CBBA,Residencial,R3,38:64:10:92:1B:2C,06/17/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074118,10-15-891-2768-000,DANIELA NADAL,6024940 CBBA,Industrial,I,29:36:FD:5E:82:4B,02/01/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074122,06-10-657-5343-000,ETELVINA HUGUET BERTRÃ¡N,6785923 CBBA,Residencial,R1,96:8E:71:75:7D:A6,05/27/13,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074179,02-14-126-4843-000,MANU PINO-GIRALT,2766395 CBBA,Residencial,R4,C3:C3:55:E3:A6:33,11/15/19,ACTIVO,"1/2""",Agua Potable
CT-00074184,15-03-105-3330-000,ELENA CARBÃ³ BARROSO,8080438 CBBA,Residencial,R4,7E:8B:58:AF:8A:DD,05/01/17,ACTIVO,"1/2""",Agua Potable
CT-00074200,01-20-867-4880-000,LUCAS SOLANA,5985396 CBBA,Residencial,R1,97:2C:06:25:7B:8F,11/11/20,ACTIVO,"1/2""",Agua Potable
CT-00074219,06-12-806-0426-000,CARINA PASTOR MUR,1132977 CBBA,Comercial Especial,CE,44:B2:22:65:17:18,11/13/18,SUSPENDIDO,"1/2""",Agua Potable
CT-00074223,08-05-148-6128-000,ÃMBAR CERDÃ¡N LLORENTE,7583282 CBBA,Social,S,5F:F8:10:F7:F2:01,02/12/13,CORTADO,"1/2""",Agua Potable
CT-00074235,04-12-528-6472-000,ADELINA LLEDÃ³,9144776 CBBA,Comercial Especial,CE,99:1C:BD:3B:B6:00,03/13/19,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074245,07-10-516-2423-000,DORA DEL SOTO,6051065 CBBA,Residencial,R3,09:F8:9D:D2:AE:1D,12/15/25,ACTIVO,"1/2""",Agua Potable
CT-00074248,09-19-395-8604-000,ALMUDENA ALBERTO NICOLÃ¡S,4222099 CBBA,Residencial,R4,6C:EA:E2:45:70:F2,12/08/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074250,01-05-003-3124-000,BIBIANA DIEZ GRANADOS,7358187 CBBA,Residencial,R2,38:63:3B:80:8F:3F,01/19/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074256,03-17-230-0638-000,AURORA DEL ROLDÃ¡N,4863777 CBBA,Residencial,R2,49:39:6B:68:8F:D7,11/20/16,INACTIVO,"3/4""",Agua + Alcantarillado
CT-00074261,10-04-122-4505-000,NAYARA AGUIRRE AMAYA,5975407 CBBA,Residencial,R1,C8:5F:98:AA:9B:7E,05/22/15,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074267,11-17-573-4540-000,IRMA OLIVÃ© CAPDEVILA,4168413 CBBA,Residencial,R2,B5:7B:01:30:3B:B5,01/18/24,ACTIVO,"3/4""",Agua Potable
CT-00074272,08-12-729-6370-000,MANUELA NADIA DIEZ GIBERT,5631969 CBBA,Residencial,R2,C5:37:53:53:5F:1B,09/04/23,ACTIVO,"1/2""",Agua Potable
CT-00074305,15-13-574-7158-000,CONSUELA CARRASCO RIVERO,2303458 CBBA,Residencial,R4,82:51:B1:32:3A:3B,11/06/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074308,12-14-687-6600-000,AZAHARA ESTEVE-LEON,2147909 CBBA,Residencial,R2,E1:8E:FA:89:D2:19,01/27/13,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074313,04-16-050-9409-000,MACARENA ANDREU SANTAMARÃ­A,9981622 CBBA,Residencial,R4,5F:72:F5:B9:F9:65,05/31/14,ACTIVO,"1/2""",Agua Potable
CT-00074317,14-02-218-9609-000,JUAN MANUEL BÃ¡RCENA VAQUERO,7788228 CBBA,Residencial,R3,4D:F7:E2:61:A3:1D,03/03/20,MOROSO,"1/2""",Agua Potable
CT-00074322,03-04-020-6464-000,CARMELO ANDRÃ©S SANTOS CABALLERO,4104453 CBBA,Residencial,R1,6C:28:17:FF:EA:F4,06/28/15,ACTIVO,"1/2""",Agua Potable
CT-00074355,02-02-895-3876-000,ARIADNA DE ANGULO,1428695 CBBA,Residencial,R3,5B:58:28:81:41:F5,10/26/12,ACTIVO,"1/2""",Solo Agua
CT-00074377,04-01-735-6932-000,AGUSTINA ARCE CABEZAS,4274371 CBBA,Residencial,R4,56:0B:52:57:ED:37,04/03/21,MOROSO,"3/4""",Agua Potable
CT-00074384,07-12-300-7031-000,CAMILO VALERO ROSA FERRÃ¡NDEZ,3624413 CBBA,Residencial,R2,3D:12:84:4B:5F:F4,12/04/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074391,04-07-972-5940-000,MARCO JULIÃ¡N MILLA,7800430 CBBA,Residencial,R4,6D:46:98:CA:BE:62,01/18/23,ACTIVO,"1/2""",Agua Potable
CT-00074399,04-07-042-9720-000,FORTUNATO FLOR CAPARRÃ³S,6179567 CBBA,Residencial,R4,79:33:C8:9E:1D:BD,01/31/13,INACTIVO,"1""",Agua Potable
CT-00074446,03-07-564-7485-000,DAFNE ORTUÃ±O QUEROL,4398647 CBBA,Residencial,R2,D8:FD:22:DB:C7:A6,05/17/19,CORTADO,"1/2""",Agua Potable
CT-00074450,13-14-507-4727-000,ANGELINO FABRA NAVARRO,2781721 CBBA,Social,S,AF:36:24:2B:36:60,11/03/19,INACTIVO,"1/2""",Agua Industrial
CT-00074463,14-06-353-6627-000,ESMERALDA LEON PORRAS,6097322 CBBA,Residencial,R1,67:06:53:0C:D7:2F,02/16/19,MOROSO,"3/4""",Agua Potable
CT-00074469,03-10-594-8350-000,DIMAS DEL BAUZÃ,6725225 CBBA,Residencial,R2,B9:64:FC:50:6A:2C,09/22/13,MOROSO,"1""",Agua + Alcantarillado
CT-00074506,05-09-150-2546-000,XIOMARA ÃVILA RIBA,2446838 CBBA,Residencial,R2,21:03:1F:F1:9F:26,04/25/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074546,15-02-624-0520-000,PILAR ARROYO GRAU,6880816 CBBA,Residencial,R2,B8:2B:71:57:F7:70,09/11/19,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074570,14-08-646-9461-000,VITO CAL HOYOS,7612171 CBBA,Residencial,R1,C8:A6:AE:8F:1A:48,11/23/17,ACTIVO,"1/2""",Agua Potable
CT-00074572,13-01-641-2129-000,RODRIGO GOYO NUÃ±EZ CORDERO,1971087 CBBA,Comercial,C,ED:B8:9A:43:3E:35,05/22/16,CORTADO,"1/2""",Agua Potable
CT-00074582,08-19-271-4993-000,PRIMITIVA GONZÃ¡LEZ IZAGUIRRE,4337526 CBBA,Residencial,R2,83:D3:31:59:A7:F7,11/27/22,SUSPENDIDO,"1/2""",Agua Potable
CT-00074597,04-05-554-9819-000,MARÃ­A ÃNGELES MARÃ­A FERNANDA FIGUEROA NIETO,8828234 CBBA,Residencial,R4,DE:FB:45:4A:8A:B0,03/03/14,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074608,11-02-550-6906-000,IKER GOMILA LLORET,2484749 CBBA,Residencial,R3,E4:25:FD:FD:23:2B,10/19/24,MOROSO,"1/2""",Agua Potable
CT-00074625,14-17-600-6265-000,LUCAS BENET GASCÃ³N,5135918 CBBA,Comercial,C,56:C5:ED:D1:10:FC,06/01/24,ACTIVO,"1""",Agua + Alcantarillado
CT-00074627,06-20-632-7830-000,OMAR SEGOVIA QUINTERO,2038004 CBBA,Residencial,R4,83:D3:52:25:BD:A9,12/31/19,ACTIVO,"1/2""",Solo Agua
CT-00074630,08-10-795-1489-000,JOSE ANGEL DEL ANDRADE,7100947 CBBA,Residencial,R2,D7:E9:5D:65:08:BE,07/21/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074635,13-04-569-1955-000,HIPÃ³LITO ORTUÃ±O URÃ­A,4878701 CBBA,Residencial,R2,4B:9E:EC:66:F3:69,09/16/11,ACTIVO,"3/4""",Agua Potable
CT-00074662,15-12-228-1330-000,TEO HERNANDO SOLER,7676139 CBBA,Residencial,R1,F4:1A:65:C9:31:36,01/04/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074675,04-14-997-5815-000,ATILIO ÃLVAREZ,3204705 CBBA,Residencial,R1,9E:A0:D5:45:57:98,09/15/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074684,09-14-652-2353-000,NICOLASA SECO,8178961 CBBA,Residencial,R3,71:6B:D0:DA:6A:69,09/01/25,SUSPENDIDO,"1""",Agua Potable
CT-00074701,08-13-670-7033-000,DULCE ALE MILLÃ¡N PAREJO,1751020 CBBA,Social,S,A6:35:94:C7:73:13,07/10/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074710,15-14-016-9246-000,FABRICIO PRUDENCIO CORBACHO SERNA,7474514 CBBA,Preferencial,P,10:7A:84:B9:F1:D0,06/13/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074714,12-04-138-8109-000,PACO DE BALLESTER,7863580 CBBA,Residencial,R3,7A:37:43:1A:7E:0B,11/28/12,ACTIVO,"1""",Agua + Alcantarillado
CT-00074725,09-13-777-0794-000,AURELIANO PUENTE PIÃ±EIRO,5928125 CBBA,Residencial,R4,97:B9:F4:DC:DA:A0,05/04/17,ACTIVO,"1/2""",Agua Potable
CT-00074730,10-05-323-6755-000,CESAR FRANCISCO SANTANA VILLENA,8301680 CBBA,Residencial,R4,E7:A3:C0:E4:B3:26,03/27/25,ACTIVO,"1/2""",Agua Potable
CT-00074737,10-13-310-5383-000,MARCO DE SANTOS,6202073 CBBA,Residencial,R4,F4:43:32:97:1C:B3,12/27/20,INACTIVO,"1/2""",Agua Potable
CT-00074751,06-11-457-9643-000,PILI MAXI BARREDA VENDRELL,4194158 CBBA,Residencial,R4,C2:06:75:07:A4:0A,05/09/21,ACTIVO,"1/2""",Agua Potable
CT-00074784,03-16-957-6843-000,NOA MONTES-BOU,8336126 CBBA,Residencial,R4,99:DE:F9:B1:E3:9D,07/18/21,SUSPENDIDO,"1/2""",Agua Potable
CT-00074789,03-18-046-5513-000,MAXI TOLEDO FOLCH,7874536 CBBA,Residencial,R4,1D:D3:12:47:40:A4,05/15/22,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00074793,11-17-087-8426-000,FELICIANO DEL CARRANZA,5566871 CBBA,Residencial,R3,11:70:46:4B:F9:FA,06/30/13,ACTIVO,"1/2""",Solo Agua
CT-00074806,13-08-120-8211-000,ANTONIO DEL VÃ©LEZ,5328983 CBBA,Residencial,R1,12:17:25:D1:47:BB,11/28/13,SUSPENDIDO,"3/4""",Agua + Alcantarillado
CT-00074817,05-20-549-2398-000,CRISTIAN VALENZUELA-MÃºGICA,7181183 CBBA,Residencial,R2,4B:22:B0:3B:51:AD,01/27/18,ACTIVO,"1/2""",Agua Potable
CT-00074838,10-06-224-8577-000,IMELDA DEL CARRERA,7773548 CBBA,Residencial,R4,9A:8A:83:17:51:B7,12/04/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074844,03-15-247-7748-000,PORFIRIO DIÃ©GUEZ PARDO,3599649 CBBA,Residencial,R4,86:8C:B1:9B:52:83,10/21/17,ACTIVO,"1/2""",Solo Agua
CT-00074847,12-09-751-0679-000,SATURNINA SEBASTIÃ¡N,8793215 CBBA,Industrial,I,B1:A2:6A:50:7B:67,05/01/24,MOROSO,"1/2""",Agua Potable
CT-00074874,12-20-790-8032-000,CARLOTA MARTI SÃ¡ENZ,5161323 CBBA,Residencial,R1,AC:66:6F:64:4C:24,01/21/26,ACTIVO,"1/2""",Agua Potable
CT-00074900,10-18-837-7761-000,PASTORA MENDEZ FARRÃ©,4091031 CBBA,Comercial Especial,CE,17:57:7F:7A:BB:C2,08/27/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074943,04-20-012-4405-000,ELODIA DEL CALLEJA,9151981 CBBA,Comercial Especial,CE,36:84:20:FF:90:C3,06/03/17,MOROSO,"1""",Agua + Alcantarillado
CT-00074953,15-08-174-4941-000,FIDELA BEGOÃ±A LUÃ­S VERDUGO,1015648 CBBA,Residencial,R3,32:FE:76:B3:6E:38,04/22/20,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074963,05-09-447-3537-000,VIRGINIA DE CABRERO,8853116 CBBA,Comercial,C,54:98:7C:37:56:B8,04/14/22,CORTADO,"1/2""",Agua + Alcantarillado
CT-00074964,14-20-202-0737-000,NARCISA RIBES OSORIO,2124048 CBBA,Residencial,R1,19:15:DD:7E:FB:C9,08/03/22,MOROSO,"3/4""",Agua + Alcantarillado
CT-00074975,12-18-109-9968-000,JAVI PINO,1642840 CBBA,Residencial,R2,AA:E3:F4:09:54:21,02/01/14,ACTIVO,"1/2""",Agua Potable
CT-00074977,02-12-440-8508-000,MAURA SALVADOR-FUSTER,3594808 CBBA,Residencial,R3,5D:46:A0:9F:BF:EF,03/11/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074982,10-10-034-2412-000,MAR AZCONA JULIÃ¡N,7354869 CBBA,Residencial,R4,04:B9:6A:B7:92:1D,11/10/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075037,03-02-505-3715-000,AMADA FIGUERAS-CUETO,3756762 CBBA,Comercial,C,79:97:3D:56:0D:8E,02/24/26,ACTIVO,"1""",Agua Industrial
CT-00075073,14-09-542-1307-000,ÃSCAR BOIX HERNANDO,9599709 CBBA,Residencial,R1,AE:F8:62:62:60:51,02/20/18,SUSPENDIDO,"3/4""",Agua + Alcantarillado
CT-00075078,13-14-461-9873-000,FABIANA ROSELLÃ³ LOZANO,4531930 CBBA,Residencial,R3,35:4E:91:2F:F7:B4,04/18/22,ACTIVO,"1/2""",Agua Potable
CT-00075117,10-09-952-7734-000,OLALLA MOSQUERA FERRÃ¡NDIZ,8212000 CBBA,Comercial,C,46:83:F1:FF:9D:6D,04/07/21,MOROSO,"1/2""",Solo Agua
CT-00075122,13-09-994-5782-000,DIONISIA ACEVEDO BAQUERO,2335452 CBBA,Comercial,C,8D:A1:9C:A5:A2:C1,04/09/24,ACTIVO,"3/4""",Agua Potable
CT-00075130,04-20-744-4388-000,ANGELITA CHARO BENITO INFANTE,4231492 CBBA,Residencial,R4,C0:73:99:25:5D:43,08/24/24,MOROSO,"1/2""",Solo Agua
CT-00075181,12-17-964-8994-000,ESTRELLA JEREZ CAMINO,9985022 CBBA,Residencial,R3,09:4B:A0:17:D4:45,03/14/16,ACTIVO,"3/4""",Agua Potable
CT-00075199,06-14-149-4747-000,RAFA DEL BAUZÃ,1959105 CBBA,Comercial,C,40:8F:1A:D8:B7:15,02/08/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075207,15-05-088-7413-000,ENCARNACION TRILLO VARA,6744049 CBBA,Comercial Especial,CE,E0:A3:3D:85:AF:E9,11/14/24,ACTIVO,"1/2""",Agua Potable
CT-00075209,15-07-861-4719-000,JOSÃ© ANTONIO DE PAZOS,8930674 CBBA,Residencial,R2,D0:60:AC:69:58:4A,03/02/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075212,10-01-046-2810-000,AGUSTINA DEL LLORENS,7066216 CBBA,Residencial,R3,05:26:BE:1F:53:AF,11/12/11,ACTIVO,"1/2""",Agua Potable
CT-00075228,02-12-300-1292-000,INMACULADA LINARES SALAZAR,8718929 CBBA,Residencial,R2,C4:18:E4:E2:44:C8,06/23/25,ACTIVO,"1/2""",Agua Potable
CT-00075250,01-11-692-9711-000,ÃRSULA LARREA MARTÃ­,8168756 CBBA,Residencial,R1,14:CC:91:AB:45:0F,12/10/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075259,15-02-170-8977-000,CHARO DEL GISBERT,8533627 CBBA,Comercial Especial,CE,26:89:11:EA:6C:9E,10/28/24,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00075267,07-04-180-4339-000,MARÃ­A TERESA OROZCO-CÃ¡NOVAS,3191551 CBBA,Residencial,R3,C6:29:60:9B:96:4A,09/30/25,ACTIVO,"2""",Agua Potable
CT-00075269,11-12-715-4814-000,SAMUEL CAMINO-ALVARADO,2252614 CBBA,Residencial,R3,2F:AF:78:CE:CE:29,03/17/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075274,01-08-470-8745-000,VIRGILIO DEL JULIÃ¡N,4894846 CBBA,Residencial,R1,3E:07:20:4A:98:5D,01/16/12,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00075345,04-07-361-3577-000,GUILLERMO OLMO BERMÃºDEZ,7991489 CBBA,Residencial,R4,02:60:44:6D:CE:C5,01/11/20,ACTIVO,"3/4""",Agua Potable
CT-00075358,07-17-199-5309-000,EDUARDO QUEROL SEBASTIÃ¡N,2027380 CBBA,Residencial,R1,D4:0C:54:2E:23:B0,03/29/26,ACTIVO,"1/2""",Solo Agua
CT-00075372,10-08-327-0604-000,TONI IBÃ¡Ã±EZ,7897104 CBBA,Residencial,R3,8D:73:9E:1D:30:39,11/18/13,ACTIVO,"1""",Agua Industrial
CT-00075380,06-04-825-8737-000,FLORA DE LOBATO,4996365 CBBA,Residencial,R1,7F:F9:A9:B0:CF:D5,01/01/25,MOROSO,"1/2""",Agua + Alcantarillado
CT-00075384,11-17-484-4966-000,ANASTASIO PUJOL DÃ­EZ,1203146 CBBA,Residencial,R1,BB:F0:C0:6B:8A:6B,06/03/18,ACTIVO,"1/2""",Agua Potable
CT-00075414,13-01-126-5605-000,SABAS LUMBRERAS PINILLA,9226308 CBBA,Residencial,R3,92:EB:46:DB:1A:97,02/27/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075427,08-16-739-0070-000,JAFET BLÃ¡ZQUEZ CALLEJA,3037041 CBBA,Residencial,R3,F7:D9:49:E3:BE:51,08/31/17,ACTIVO,"1/2""",Agua Potable
CT-00075448,11-07-349-1601-000,EULALIA MAYORAL,5754020 CBBA,Residencial,R1,04:A7:5C:18:EA:C8,09/08/24,MOROSO,"1/2""",Agua + Alcantarillado
CT-00075457,07-12-673-2543-000,ALONDRA ÃGUILA ÃNGEL,8673213 CBBA,Preferencial,P,E0:D3:F6:46:14:24,09/25/13,ACTIVO,"1 1/2""",Solo Agua
CT-00075460,13-06-404-2474-000,DIMAS ALLER ABAD,2161883 CBBA,Residencial,R4,E8:73:76:46:6B:71,11/11/20,CORTADO,"1/2""",Agua Potable
CT-00075495,06-16-562-9477-000,VANESA PAREJO ROBLES,5111813 CBBA,Residencial,R2,43:0D:0D:AF:90:23,05/30/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00075498,07-13-374-4006-000,RUFINO DE GIMÃ©NEZ,6554229 CBBA,Residencial,R1,DE:81:82:E3:84:BA,09/08/15,ACTIVO,"3/4""",Agua Potable
CT-00075503,01-10-597-6465-000,FERMÃ­N BORRÃ¡S URIARTE,2808793 CBBA,Residencial,R3,C0:C4:C0:90:14:BC,01/18/16,ACTIVO,"3/4""",Agua Potable
CT-00075506,01-14-343-9709-000,HAROLDO GARCÃ©S ECHEVARRÃ­A,6213266 CBBA,Comercial,C,51:4D:01:17:17:59,07/25/13,ACTIVO,"1/2""",Agua Potable
CT-00075511,08-20-231-2217-000,EDELMIRA RÃ­O NEVADO,1974405 CBBA,Residencial,R3,24:39:E0:13:A7:A7,10/11/21,ACTIVO,"1/2""",Solo Agua
CT-00075522,10-08-990-8997-000,NIDIA GÃ¡MEZ BENÃ­TEZ,7334772 CBBA,Residencial,R2,55:2C:F7:0A:0A:48,07/02/18,ACTIVO,"1/2""",Solo Agua
CT-00075535,07-12-272-4021-000,PATRICIO CATALÃ¡N MARQUEZ,2742719 CBBA,Residencial,R3,AB:E5:EE:75:A4:28,10/13/12,ACTIVO,"1/2""",Agua Potable
CT-00075538,01-14-429-3516-000,YÃ©SSICA COLL DONAIRE,6122823 CBBA,Residencial,R4,5D:A4:A4:EF:5D:25,02/27/15,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00075548,04-02-518-4454-000,CARMELITA CATALÃ¡-MARIN,6566306 CBBA,Residencial,R1,8C:72:E3:FE:1F:E3,02/17/13,ACTIVO,"1/2""",Solo Agua
CT-00075551,09-17-899-0015-000,CANDELARIA ESTEBAN TERRÃ³N,8908731 CBBA,Residencial,R1,C2:7A:F0:86:73:06,07/04/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075566,04-12-669-1425-000,PAZ DE PRAT,2941839 CBBA,Residencial,R4,18:D2:C5:F6:CE:0A,02/02/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075568,08-15-587-6820-000,TADEO FERRÃ¡N IBÃ¡Ã±EZ,6349848 CBBA,Residencial,R1,30:0F:24:28:10:EF,01/29/17,MOROSO,"3/4""",Agua Potable
CT-00075574,02-04-529-8453-000,GERMÃ¡N HERMENEGILDO FARRÃ© MATEOS,9434838 CBBA,Residencial,R1,7D:0F:62:FA:E9:17,08/19/13,ACTIVO,"1/2""",Agua Potable
CT-00075588,09-05-458-9474-000,AROA BORREGO-PÃ¡EZ,4049670 CBBA,Residencial,R3,07:82:12:D2:2B:60,11/02/14,CORTADO,"3/4""",Agua Potable
CT-00075594,02-08-368-9161-000,DIMAS SANCHEZ ALCOLEA,6419306 CBBA,Residencial,R2,C1:0C:11:C8:44:DC,11/26/17,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00075599,11-16-247-4868-000,VIRGILIO FIGUEROLA CASTILLO,5980783 CBBA,Residencial,R2,84:F9:74:C6:74:66,11/13/11,ACTIVO,"1/2""",Solo Agua
CT-00075604,05-12-798-9834-000,JOSE CARLOS JARA-GALINDO,5516822 CBBA,Residencial,R3,B5:7D:FD:56:BB:E5,06/26/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075618,13-04-284-2191-000,EMMA REGUERA CABAÃ±AS,7018242 CBBA,Residencial,R3,17:57:71:31:AD:4E,09/16/11,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00075620,11-02-372-3511-000,ELÃ­AS GARRIGA TUDELA,1562937 CBBA,Residencial,R4,42:C9:C8:1E:D5:AA,04/16/26,ACTIVO,"1/2""",Solo Agua
CT-00075628,02-08-976-3913-000,CÃ¡NDIDO POLO ABELLA,3726441 CBBA,Residencial,R4,D6:CF:9F:9A:9F:CF,11/21/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075650,06-02-770-0914-000,EVELIA DE BLASCO,9969130 CBBA,Comercial,C,34:AB:01:43:B6:70,06/11/17,ACTIVO,"1/2""",Agua Potable
CT-00075652,09-13-101-2277-000,ODALIS YÃ©SICA HEREDIA VIVES,6705569 CBBA,Residencial,R2,1B:CD:D5:FF:55:B4,01/01/20,ACTIVO,"1""",Agua Potable
CT-00075655,15-17-191-0650-000,EMILIA GALVÃ¡N BLANCO,3369558 CBBA,Residencial,R3,18:07:7E:44:6A:AC,06/14/22,ACTIVO,"1/2""",Agua Potable
CT-00075660,12-16-118-2729-000,MANOLA LEON,8767041 CBBA,Residencial,R2,46:BC:74:6D:10:D6,04/21/26,ACTIVO,"1/2""",Solo Agua
CT-00075665,12-20-186-6894-000,ERIC VALL BATALLA,3980593 CBBA,Residencial,R2,D2:70:DC:18:2E:EE,11/25/13,ACTIVO,"1/2""",Agua Potable
CT-00075668,13-05-376-9897-000,ARTURO PAZ PALACIOS,6899808 CBBA,Social,S,97:9D:75:AF:3E:42,02/15/22,ACTIVO,"1/2""",Agua Industrial
CT-00075674,10-13-310-5383-000,GUSTAVO AYUSO VILLAVERDE,7537291 CBBA,Comercial,C,61:59:D6:72:F2:AC,04/15/16,ACTIVO,"1/2""",Agua Potable
CT-00075676,03-12-551-2438-000,FABRICIO FABRA-BOLAÃ±OS,7536932 CBBA,Residencial,R4,40:35:84:4C:8A:13,05/11/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00075704,13-04-124-6766-000,AITANA DEL BORRELL,9448623 CBBA,Comercial,C,BD:34:33:91:1A:25,07/26/22,MOROSO,"1/2""",Agua Industrial
CT-00075711,11-12-377-2083-000,HÃ©CTOR MONTES CAMPO,1253409 CBBA,Comercial,C,26:A4:68:FF:B5:AF,09/09/17,ACTIVO,"1/2""",Agua Potable
CT-00075712,05-17-124-6752-000,ESTHER DE CALLEJA,5487855 CBBA,Residencial,R3,04:38:4E:EF:63:1D,09/05/20,ACTIVO,"1/2""",Agua Potable
CT-00075736,14-09-218-9075-000,NICOLÃ¡S BLÃ¡ZQUEZ,1667351 CBBA,Residencial,R2,5A:B7:F3:78:E2:AA,11/26/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00075747,05-11-755-8901-000,BALTASAR CUSTODIO VALL PERALES,3125285 CBBA,Residencial,R2,FC:02:BB:24:CF:8D,12/23/21,ACTIVO,"1/2""",Agua Industrial
CT-00075759,03-06-235-2359-000,CALIXTO DEL GARAY,9974132 CBBA,Residencial,R4,B5:C0:A3:7E:95:85,08/10/17,ACTIVO,"1 1/2""",Solo Agua
CT-00075774,13-10-024-2283-000,XIMENA CABAÃ±AS FARRÃ©,7593300 CBBA,Residencial,R3,C9:7E:FF:D3:41:96,09/10/11,INACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00075778,15-13-881-3237-000,SATURNINA ARELLANO FERRÃ¡N,2424870 CBBA,Residencial,R2,F2:6B:BC:77:C5:6D,05/20/14,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00075810,11-01-023-9688-000,MARCOS IRIARTE BAÃ±OS,2056885 CBBA,Residencial,R3,EC:26:0F:7A:F9:FF,07/21/15,ACTIVO,"1/2""",Agua Potable
CT-00075838,03-06-893-1529-000,FLORENTINO VILAR REVILLA,6948040 CBBA,Residencial,R4,31:F7:4E:23:63:BE,10/27/12,MOROSO,"3/4""",Agua Potable
CT-00075839,03-13-215-1810-000,MARICRUZ NICOLAU,1694226 CBBA,Residencial,R4,16:5E:A3:43:FC:AA,07/31/17,SUSPENDIDO,"1 1/2""",Agua Potable
CT-00075877,10-07-539-3355-000,AMADOR TÃ©LLEZ PORTA,1972725 CBBA,Social,S,B4:0F:DA:10:ED:53,04/30/26,ACTIVO,"3""",Solo Agua
CT-00075881,01-20-421-2536-000,ARSENIO CABEZAS ARCE,8831936 CBBA,Residencial,R3,2B:C1:9C:2B:F4:9A,07/13/21,ACTIVO,"3/4""",Agua Potable
CT-00075884,02-04-798-2825-000,DANIEL VALCÃ¡RCEL-YUSTE,5820565 CBBA,Comercial,C,91:51:87:2F:5C:A3,02/13/26,ACTIVO,"1/2""",Agua Industrial
