numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00074396,10-05-906-3966-000,Miguel Ángel Montenegro Cañellas,4421847 CBBA,Residencial,R1,B7:D1:07:89:B2:EA,10/12/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074397,07-01-989-9798-000,Che Prada Espinosa,5166366 CBBA,Residencial,R3,AF:F1:E6:5E:D5:FF,03/02/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074398,08-05-389-0066-000,Poncio Gracia Rojas,1879823 CBBA,Residencial,R2,53:F7:55:9C:4E:FF,05/20/18,ACTIVO,"1/2""",Agua Potable
CT-00074399,04-07-042-9720-000,Fortunato Flor Caparrós,6179567 CBBA,Residencial,R4,79:33:C8:9E:1D:BD,01/31/13,INACTIVO,"1""",Agua Potable
CT-00074400,03-07-912-1243-000,Tamara Cárdenas Maza,9216731 CBBA,Social,S,6A:41:1D:FE:43:60,09/17/17,ACTIVO,"2""",Agua Industrial
CT-00074401,01-20-422-4538-000,Aurelia Cuéllar Ariño,8873535 CBBA,Residencial,R2,B4:67:76:7E:57:F2,03/16/24,ACTIVO,"1/2""",Solo Agua
CT-00074402,14-01-571-8215-000,Renato Jimenez Villaverde,8231056 CBBA,Comercial,C,27:82:AB:2F:43:CB,08/03/21,ACTIVO,"1 1/2""",Agua Potable
CT-00074403,15-19-325-6550-000,Adoración Fuster Tur,2371655 CBBA,Residencial,R4,1B:0E:6F:93:59:73,02/06/17,ACTIVO,"1/2""",Solo Agua
CT-00074404,09-18-660-8214-000,Quique del Cerdán,8762044 CBBA,Residencial,R1,FF:44:B0:51:D0:7B,11/01/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074405,14-06-078-3431-000,Javiera Colom Sanmiguel,4078778 CBBA,Residencial,R2,AC:A7:0F:2E:35:8F,09/12/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074406,05-14-492-5008-000,Isaura Garzón Aroca,4151757 CBBA,Residencial,R4,D9:93:F1:1E:8E:55,01/04/19,ACTIVO,"1 1/2""",Agua Potable
CT-00074407,05-03-743-6796-000,Jaime Comas Oller,9550463 CBBA,Residencial,R1,C3:23:8A:EE:0E:FD,04/28/26,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074408,10-16-728-6503-000,Magdalena Aroca Bernat,3497675 CBBA,Comercial Especial,CE,87:D4:7A:6C:24:D4,05/03/14,ACTIVO,"1/2""",Agua Potable
CT-00074409,06-05-606-2001-000,Emilia Expósito Martín,1312464 CBBA,Residencial,R1,7F:AA:03:29:E5:37,04/07/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074410,08-18-239-6401-000,Teresa Andres Huguet,3596286 CBBA,Residencial,R3,75:34:24:B4:27:81,11/03/12,ACTIVO,"1/2""",Agua Potable
CT-00074411,09-07-191-8426-000,Flavio Ferrera Meléndez,8238207 CBBA,Residencial,R1,C1:8F:2F:33:2A:57,06/17/23,ACTIVO,"1""",Agua + Alcantarillado
CT-00074412,04-10-718-4683-000,Adelina Blanes-Antón,8915834 CBBA,Residencial,R1,6D:D8:55:46:C4:3A,09/19/13,ACTIVO,"3/4""",Agua Potable
CT-00074413,05-02-127-4880-000,Gracia Posada,5059024 CBBA,Residencial,R2,4C:EA:C6:A3:7F:BF,07/27/12,ACTIVO,"1/2""",Agua Potable
CT-00074414,14-09-228-3956-000,Estela Lopez Armengol,5596938 CBBA,Residencial,R1,68:2A:65:98:20:28,03/25/20,CORTADO,"3/4""",Agua + Alcantarillado
CT-00074415,15-04-169-2537-000,Rosendo de Olivares,9748332 CBBA,Preferencial,P,D1:B9:A8:E3:81:8D,09/17/18,ACTIVO,"1/2""",Solo Agua
CT-00074416,02-11-458-9117-000,Bautista de Trillo,2568342 CBBA,Residencial,R4,3A:5E:53:90:3E:5A,08/24/16,MOROSO,"1/2""",Agua Potable
CT-00074417,09-01-427-0656-000,Evangelina Girona Hernando,1635661 CBBA,Residencial,R2,A1:FC:FA:47:76:4E,09/08/13,ACTIVO,"1/2""",Agua Potable
CT-00074418,03-11-575-9762-000,Calixto Lara Monreal,4647098 CBBA,Preferencial,P,A0:1A:32:75:A7:96,03/03/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074419,02-04-278-5715-000,Fernanda Mascaró España,6972720 CBBA,Residencial,R4,0F:0F:22:93:93:87,03/03/12,SUSPENDIDO,"2""",Agua Potable
CT-00074420,02-13-846-9906-000,Josué de Rosselló,5074295 CBBA,Residencial,R3,4F:EC:B0:EE:EE:2F,04/17/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074421,06-03-643-0318-000,Ciriaco del Riera,3303965 CBBA,Residencial,R1,80:9B:4A:3D:CA:5E,09/18/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074422,03-10-526-4696-000,Yaiza Teófila Larrea Flor,5320875 CBBA,Residencial,R1,F5:8C:60:AD:89:3B,09/16/12,ACTIVO,"1/2""",Agua Potable
CT-00074423,11-13-298-9208-000,Sebastián Paniagua Tudela,3696669 CBBA,Residencial,R4,B5:69:DF:DE:9A:2D,03/22/17,ACTIVO,"1/2""",Agua Potable
CT-00074424,01-20-964-8416-000,Fortunata Gargallo,9921170 CBBA,Residencial,R1,8A:94:6F:85:DD:7F,04/15/26,MOROSO,"1/2""",Agua Potable
CT-00074425,08-14-363-9991-000,Tere Oliva Velázquez,4372322 CBBA,Residencial,R3,BB:3C:38:D5:7F:CB,06/12/25,INACTIVO,"1/2""",Agua Potable
CT-00074426,06-08-794-7527-000,Fortunata Noriega Verdejo,5206007 CBBA,Residencial,R3,15:7A:6D:14:6C:7E,08/24/25,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074427,04-05-535-0975-000,Amador Bustamante Olivares,8858597 CBBA,Residencial,R4,96:CF:1D:DB:A8:E4,07/12/19,ACTIVO,"1/2""",Agua Potable
CT-00074428,11-02-023-2192-000,Fanny de Álvarez,8368709 CBBA,Residencial,R4,AC:78:37:95:C5:C6,04/26/19,SUSPENDIDO,"1/2""",Agua Potable
CT-00074429,13-06-738-0832-000,Abril Escolano Ferrándiz,3649267 CBBA,Comercial Especial,CE,D4:B5:38:83:EB:71,05/01/14,INACTIVO,"3""",Agua Potable
CT-00074430,10-20-980-5902-000,Zaira Acevedo-Colom,6960364 CBBA,Residencial,R2,65:26:25:5C:93:79,08/23/11,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074431,09-13-827-1286-000,Jonatan Tudela Pons,6253686 CBBA,Preferencial,P,BE:6F:0E:C7:09:4E,07/02/15,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074432,09-06-524-5521-000,Anselma Camacho Valero,2112488 CBBA,Residencial,R2,D3:2C:FF:DE:C8:F8,10/18/15,ACTIVO,"1/2""",Solo Agua
CT-00074433,01-15-799-5878-000,Olga Hernando Gaya,3252790 CBBA,Residencial,R1,AA:C7:1C:9D:95:CD,10/27/16,ACTIVO,"3/4""",Agua Potable
CT-00074434,07-12-137-1310-000,Jerónimo Saura Berrocal,6639901 CBBA,Residencial,R4,33:C3:0D:5D:FE:89,08/25/11,ACTIVO,"1/2""",Agua Potable
CT-00074435,12-06-803-6168-000,Aitor Riera Domingo,3813454 CBBA,Residencial,R2,31:ED:29:C5:5B:3A,05/01/12,ACTIVO,"1/2""",Agua Potable
CT-00074436,08-16-996-9297-000,Alberto Mendoza,9073998 CBBA,Residencial,R2,08:09:49:9F:8B:4D,08/10/18,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074437,06-03-181-7863-000,Lorena Peral Cid,8388840 CBBA,Social,S,D1:0A:BA:96:D8:B7,08/04/12,ACTIVO,"3/4""",Agua Potable
CT-00074438,12-18-904-1966-000,Inés de Montserrat,8212639 CBBA,Residencial,R3,79:D2:6A:19:79:B9,08/12/15,CORTADO,"3/4""",Agua Potable
CT-00074439,03-19-627-1162-000,Andrés Felipe Haro Contreras,3706874 CBBA,Residencial,R4,14:53:75:88:F7:20,08/11/15,CORTADO,"1/2""",Agua Potable
CT-00074440,12-05-359-9483-000,Joan Mendizábal,9439203 CBBA,Comercial,C,5C:9D:73:2E:5A:B9,03/16/16,ACTIVO,"1""",Agua Potable
CT-00074441,01-14-873-4337-000,Samuel Martinez Company,8150746 CBBA,Residencial,R4,D5:13:F8:29:72:A9,01/16/22,ACTIVO,"3/4""",Agua Potable
CT-00074442,14-06-296-4787-000,Dan Pedrero Zorrilla,2581370 CBBA,Residencial,R3,C3:EF:A5:4C:AD:E2,12/24/20,ACTIVO,"1/2""",Agua Potable
CT-00074443,12-11-176-0838-000,Almudena Céspedes Sacristán,2031010 CBBA,Residencial,R4,10:78:05:D8:7A:7E,06/01/14,ACTIVO,"3/4""",Agua Potable
CT-00074444,12-15-752-2766-000,Teófila Alberdi Enríquez,3093611 CBBA,Residencial,R1,A9:81:5A:7D:77:46,05/23/20,ACTIVO,"1/2""",Agua Potable
CT-00074445,09-12-182-0315-000,Jessica Guerrero Palacios,4529916 CBBA,Residencial,R1,53:ED:52:90:E3:5E,07/02/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074446,03-07-564-7485-000,Dafne Ortuño Querol,4398647 CBBA,Residencial,R2,D8:FD:22:DB:C7:A6,05/17/19,CORTADO,"1/2""",Agua Potable
CT-00074447,15-20-087-2485-000,Rico Lledó Roda,5647974 CBBA,Comercial Especial,CE,39:09:29:B6:7A:CD,08/23/19,ACTIVO,"1/2""",Agua Potable
CT-00074448,03-12-835-9161-000,Eloy del Bilbao,4204911 CBBA,Residencial,R1,E1:0C:BB:58:D8:6B,11/02/15,ACTIVO,"1/2""",Agua Potable
CT-00074449,09-14-784-7962-000,Urbano Isern Montaña,5893757 CBBA,Residencial,R4,B0:99:75:9E:11:DC,11/27/22,ACTIVO,"1 1/2""",Agua Potable
CT-00074450,13-14-507-4727-000,Angelino Fabra Navarro,2781721 CBBA,Social,S,AF:36:24:2B:36:60,11/03/19,INACTIVO,"1/2""",Agua Industrial
CT-00074451,08-15-358-5403-000,Miriam Serra Trillo,6590726 CBBA,Residencial,R3,0C:D1:91:69:29:51,02/28/13,ACTIVO,"1/2""",Agua Potable
CT-00074452,02-05-107-7949-000,Sosimo Vigil Goicoechea,5693836 CBBA,Residencial,R3,B0:FB:82:DB:7C:24,02/24/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074453,06-06-652-2951-000,Aurora del Naranjo,4931526 CBBA,Residencial,R3,DB:36:F2:12:7D:33,08/09/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074454,08-05-276-2375-000,Héctor Berrocal Orozco,9755768 CBBA,Residencial,R2,B8:27:0E:10:38:2F,12/17/22,ACTIVO,"1/2""",Agua Industrial
CT-00074455,08-12-155-8386-000,Eugenia Colomer Larrea,5339539 CBBA,Comercial,C,DE:36:67:54:F5:4F,03/21/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074456,05-18-563-5917-000,Candelario Esparza Juliá,3306393 CBBA,Residencial,R1,6F:09:B7:E3:39:6F,11/10/14,ACTIVO,"1 1/2""",Agua Potable
CT-00074457,14-11-286-0536-000,Teófilo Aliaga,7096907 CBBA,Residencial,R1,A9:7A:63:E2:50:25,12/17/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074458,05-10-922-3784-000,Rosario Mir Salvador,9388866 CBBA,Residencial,R3,3E:7E:25:31:1A:85,10/02/11,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074459,12-12-799-7336-000,Patricio Gimenez Rios,2749429 CBBA,Comercial,C,0C:8D:72:BC:98:B1,05/19/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074460,15-01-130-8946-000,Augusto Gallardo Pulido,8923372 CBBA,Comercial Especial,CE,8A:34:89:D9:E2:D8,01/20/12,ACTIVO,"1/2""",Agua Potable
CT-00074461,10-18-027-8844-000,Paz del Bonet,1152604 CBBA,Residencial,R4,BD:4F:2E:68:16:43,07/23/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074462,10-20-919-8778-000,Guiomar Simó Cabrera,6527186 CBBA,Comercial,C,7F:9C:AE:68:93:E8,11/13/17,MOROSO,"3/4""",Agua Potable
CT-00074463,14-06-353-6627-000,Esmeralda Leon Porras,6097322 CBBA,Residencial,R1,67:06:53:0C:D7:2F,02/16/19,MOROSO,"3/4""",Agua Potable
CT-00074464,10-12-519-7993-000,Jacinto Ortuño Menéndez,1716851 CBBA,Residencial,R3,08:CB:FC:39:18:91,03/02/13,MOROSO,"1/2""",Agua Potable
CT-00074465,01-15-315-4054-000,Salomón Pineda,3336369 CBBA,Residencial,R4,70:3F:7E:40:11:B5,12/20/20,ACTIVO,"1/2""",Agua Potable
CT-00074466,03-18-379-8000-000,Vito Borrell Puga,6244417 CBBA,Residencial,R3,45:D3:48:00:E5:F6,02/25/12,ACTIVO,"1/2""",Solo Agua
CT-00074467,07-04-382-4116-000,Fortunato del Expósito,5041874 CBBA,Residencial,R2,A1:53:E2:7F:9F:0E,06/03/25,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074468,03-15-758-6627-000,Ciríaco Tenorio,9203602 CBBA,Residencial,R4,7D:F3:55:3F:C2:01,12/08/17,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074469,03-10-594-8350-000,Dimas del Bauzà,6725225 CBBA,Residencial,R2,B9:64:FC:50:6A:2C,09/22/13,MOROSO,"1""",Agua + Alcantarillado
CT-00074470,10-17-352-1280-000,Maristela Rosselló-Rocamora,8014944 CBBA,Residencial,R1,F4:32:3D:8E:C7:21,09/24/20,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074471,10-19-450-6591-000,Alfonso Falcó Castro,7945158 CBBA,Residencial,R1,5A:76:70:EC:AC:70,11/01/24,ACTIVO,"1/2""",Solo Agua
CT-00074472,04-06-501-4474-000,María Fernanda Mosquera-Jove,6030218 CBBA,Residencial,R1,E4:C0:65:4D:1F:69,06/13/16,ACTIVO,"3/4""",Agua Industrial
CT-00074473,08-01-658-6695-000,Teobaldo Ureña Rosselló,3893975 CBBA,Residencial,R4,EE:1C:92:5A:B6:C8,09/16/17,ACTIVO,"1 1/2""",Agua Potable
CT-00074474,03-05-527-8364-000,Emiliana Molina-Vallés,7651860 CBBA,Preferencial,P,3B:02:F7:B9:E0:8E,10/06/15,ACTIVO,"2""",Solo Agua
CT-00074475,01-16-855-7315-000,Omar Barberá Arnal,9510826 CBBA,Residencial,R3,E8:C5:0F:68:74:A4,03/26/20,ACTIVO,"1 1/2""",Agua Potable
CT-00074476,13-01-152-0274-000,Agustina Pla Miralles,2007281 CBBA,Residencial,R1,EB:33:C6:55:2D:92,01/15/19,ACTIVO,"1/2""",Solo Agua
CT-00074477,10-05-747-5313-000,Febe Abril Girona Orozco,4915628 CBBA,Comercial,C,87:23:2F:3C:9C:65,05/03/25,ACTIVO,"1/2""",Agua Potable
CT-00074478,01-19-749-9624-000,Graciela Abellán Antón,8902219 CBBA,Residencial,R3,28:FE:A1:8E:6D:79,09/27/15,ACTIVO,"1/2""",Agua Potable
CT-00074479,13-15-412-8274-000,Baltasar Campos Frutos,4702699 CBBA,Residencial,R1,5F:94:C6:34:16:F2,08/01/23,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074480,05-11-842-9875-000,Chema Arroyo Fuente,4882727 CBBA,Preferencial,P,15:FB:CD:C5:6D:57,12/24/25,MOROSO,"1""",Agua + Alcantarillado
CT-00074481,05-06-666-5233-000,Marciano Lázaro Campoy Morales,5769898 CBBA,Comercial,C,D3:32:20:BD:9F:7C,07/05/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074482,08-15-490-3412-000,Josefina Pili Español Pont,4696181 CBBA,Residencial,R4,63:BC:0E:97:5E:8E,08/03/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074483,03-12-394-5696-000,Angelino Pujol Porta,3715471 CBBA,Comercial,C,DB:33:C4:23:9D:DF,01/14/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074484,10-18-622-7497-000,Nacho Goyo Torrijos Roura,2104059 CBBA,Residencial,R4,A1:5D:78:5B:99:19,07/11/16,ACTIVO,"1/2""",Agua Potable
CT-00074485,12-12-670-9076-000,Guiomar Jerez-Requena,6290264 CBBA,Residencial,R4,C1:CA:28:A9:94:85,01/16/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074486,06-10-917-8438-000,Iris Aliaga Camacho,2888223 CBBA,Residencial,R1,80:60:2F:7F:06:1D,02/24/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074487,03-02-273-9697-000,Purificación Sanabria,5160002 CBBA,Residencial,R4,C5:99:C6:37:CE:08,10/22/20,ACTIVO,"1/2""",Solo Agua
CT-00074488,02-04-806-9735-000,José Estrada Alcalá,6593953 CBBA,Residencial,R2,4E:78:AA:4F:97:AC,11/03/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074489,09-16-140-0006-000,Lope Julio César Baró Peralta,9162738 CBBA,Residencial,R4,5B:DE:DB:55:6E:AC,11/16/19,ACTIVO,"1/2""",Agua Potable
CT-00074490,07-07-484-1887-000,Onofre Piña Arroyo,3554602 CBBA,Residencial,R1,D4:55:AB:D5:32:54,11/10/17,ACTIVO,"1/2""",Agua Potable
CT-00074491,07-05-243-9683-000,Borja Olivera Mendoza,8181204 CBBA,Preferencial,P,B0:6F:3D:D4:58:96,03/31/23,ACTIVO,"1/2""",Agua Potable
CT-00074492,13-07-271-9464-000,Santos Barceló Verdú,2115181 CBBA,Residencial,R3,AC:D3:DF:6C:DD:90,04/25/15,ACTIVO,"1/2""",Agua Potable
CT-00074493,02-05-983-8828-000,Samanta Borrell Puga,6076662 CBBA,Comercial,C,7F:AA:23:A1:33:6F,03/30/24,ACTIVO,"2""",Agua Potable
CT-00074494,04-13-483-8111-000,Prudencia Bilbao Santos,5693125 CBBA,Social,S,9A:73:A6:D3:67:50,10/04/18,ACTIVO,"3/4""",Agua Potable
CT-00074495,09-19-730-9979-000,Osvaldo Bayón Chacón,6382890 CBBA,Residencial,R2,C6:55:08:92:DB:67,02/17/13,ACTIVO,"1/2""",Agua Potable
CT-00074496,06-09-298-1961-000,Adán Higueras-Vizcaíno,8889432 CBBA,Comercial,C,72:77:BF:C9:CA:B2,02/11/24,ACTIVO,"3/4""",Agua Potable
CT-00074497,01-02-203-7449-000,Atilio del Morera,4925634 CBBA,Residencial,R4,24:B1:B0:A4:44:87,09/04/13,ACTIVO,"3/4""",Agua Potable
CT-00074498,11-12-621-1420-000,Odalis Catalán Vallejo,3153037 CBBA,Comercial,C,CF:8D:F4:A6:95:AB,12/07/22,MOROSO,"1""",Agua + Alcantarillado
CT-00074499,01-15-012-0217-000,Eloy Reyes Antón,8521058 CBBA,Residencial,R1,BB:E8:9D:14:EE:38,02/01/21,ACTIVO,"1/2""",Agua Potable
CT-00074500,03-19-218-1677-000,José María Benavente Ibáñez,2711838 CBBA,Residencial,R2,8A:BF:6F:A8:B2:43,10/10/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074501,02-05-894-2964-000,Camilo Blanca-Cano,3825169 CBBA,Residencial,R2,BA:10:78:DE:F5:19,09/14/21,ACTIVO,"1/2""",Solo Agua
CT-00074502,08-18-627-8468-000,Máximo Mora-Andrés,6530527 CBBA,Residencial,R3,D5:C4:97:1F:1A:55,07/04/14,ACTIVO,"1/2""",Agua Potable
CT-00074503,06-15-699-6815-000,Anastasia Marqués Canals,5017706 CBBA,Residencial,R2,2A:D8:94:4F:EC:36,09/06/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074504,12-03-324-2099-000,Espiridión Vélez Alegria,2844937 CBBA,Residencial,R2,64:27:B7:BD:23:24,12/02/16,ACTIVO,"1/2""",Agua Potable
CT-00074505,12-14-474-4978-000,Nico Jesús Muro Plana,5336595 CBBA,Residencial,R4,95:6E:51:DF:5B:09,12/19/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074506,05-09-150-2546-000,Xiomara Ávila Riba,2446838 CBBA,Residencial,R2,21:03:1F:F1:9F:26,04/25/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074507,03-06-328-8672-000,Clara Parejo Pérez,2270001 CBBA,Industrial,I,4A:1E:4A:73:D9:E6,07/16/24,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00074508,01-05-451-2325-000,Loreto Tirado-Vélez,3553024 CBBA,Residencial,R1,24:20:4C:82:61:D4,11/02/25,ACTIVO,"1/2""",Solo Agua
CT-00074509,15-11-763-1766-000,Octavia Menendez Miralles,9598637 CBBA,Industrial,I,C1:1F:93:CA:8C:AC,03/27/26,MOROSO,"1/2""",Agua Potable
CT-00074510,03-02-050-2195-000,Nicodemo Machado-Fiol,9810265 CBBA,Social,S,49:66:13:00:F3:72,05/26/18,ACTIVO,"3/4""",Agua Potable
CT-00074511,07-15-526-9934-000,Mariana de Polo,6277202 CBBA,Residencial,R4,CC:34:59:D7:F3:A3,12/31/11,ACTIVO,"1/2""",Agua Potable
CT-00074512,14-07-008-3764-000,Jennifer Berenguer-Pons,1082329 CBBA,Residencial,R1,95:E9:69:DA:C1:2B,03/05/26,ACTIVO,"1/2""",Agua Potable
CT-00074513,06-01-878-1158-000,Florentino del Gallo,5137059 CBBA,Comercial,C,CB:B1:50:30:81:09,04/20/19,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074514,03-05-973-3272-000,Norberto Juan Gimenez,5754818 CBBA,Residencial,R4,53:37:84:E7:86:AC,04/20/14,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074515,07-13-891-6436-000,Susana del Lago,5417163 CBBA,Residencial,R2,79:7C:50:7D:DD:8B,10/23/22,ACTIVO,"1/2""",Agua Industrial
CT-00074516,03-05-347-1521-000,Francisca Vaquero Alarcón,8059396 CBBA,Residencial,R3,07:57:B1:FA:B2:B7,10/02/23,ACTIVO,"1/2""",Agua Potable
CT-00074517,09-17-318-8780-000,Emilia Fabregat,4194403 CBBA,Residencial,R1,38:FB:47:C7:DD:D6,12/01/16,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074518,09-15-191-2976-000,Prudencio Canet,1136050 CBBA,Residencial,R1,51:71:AC:6A:78:B0,11/24/12,ACTIVO,"1/2""",Solo Agua
CT-00074519,01-12-474-7657-000,Paula de Iglesia,1787796 CBBA,Residencial,R4,F6:37:62:02:97:A7,09/18/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074520,04-18-554-6010-000,Adora Ferrero,6506883 CBBA,Residencial,R4,AD:44:F2:B3:BA:52,11/15/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074521,13-11-451-5355-000,Flavio Gordillo-Arnaiz,3509027 CBBA,Residencial,R1,FD:77:8A:06:D5:FC,01/04/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074522,05-01-189-6083-000,Paula del Artigas,2849141 CBBA,Residencial,R4,8B:1C:75:5B:B7:5C,12/02/25,ACTIVO,"1/2""",Agua Potable
CT-00074523,13-19-670-3220-000,Iris Ferreras,4663848 CBBA,Comercial,C,CC:6A:78:48:9F:3B,09/16/18,MOROSO,"1/2""",Agua Potable
CT-00074524,01-19-722-0787-000,Clementina Pintor Galán,3000488 CBBA,Residencial,R3,82:99:89:5A:53:CB,10/12/16,ACTIVO,"1/2""",Solo Agua
CT-00074525,03-06-913-5388-000,Javi Pardo-Pareja,3267298 CBBA,Residencial,R3,39:AB:95:FE:DD:A4,04/03/13,ACTIVO,"1""",Agua + Alcantarillado
CT-00074526,06-19-165-5783-000,Camilo Antón Tello,4123280 CBBA,Residencial,R4,62:4E:2D:F8:7B:DA,05/27/13,ACTIVO,"3/4""",Agua Potable
CT-00074527,01-05-137-9374-000,Ema Lobo-Macías,2198155 CBBA,Preferencial,P,C0:D5:3E:78:2B:87,08/30/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074528,01-10-101-8354-000,Amancio Molina Herrera,3048593 CBBA,Residencial,R1,39:DB:77:C0:9D:E5,03/22/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074529,04-20-314-3502-000,Manuel Riquelme Cabrera,7098662 CBBA,Residencial,R2,AC:79:5C:63:A8:FE,01/01/21,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074530,12-09-021-3772-000,Ángela Páez,9963922 CBBA,Residencial,R1,BE:43:78:99:99:DF,10/30/19,ACTIVO,"2""",Agua Potable
CT-00074531,05-15-576-3855-000,Ligia Pardo Hidalgo,3795810 CBBA,Residencial,R4,5D:2E:02:5A:D0:9C,03/06/17,ACTIVO,"3/4""",Agua Potable
CT-00074532,09-09-139-6359-000,Albino Morell Farré,5228069 CBBA,Residencial,R1,A4:60:F5:D4:41:6C,10/06/16,ACTIVO,"1/2""",Agua Potable
CT-00074533,05-16-328-8511-000,Cruz Palomar,6166234 CBBA,Preferencial,P,69:4A:03:22:40:08,05/11/21,ACTIVO,"1/2""",Agua Potable
CT-00074534,02-12-693-5393-000,Verónica Gibert Camacho,7113481 CBBA,Residencial,R4,D4:69:2F:D8:0D:6B,11/06/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074535,05-12-035-6030-000,Rico Amancio Pi Valera,6397233 CBBA,Residencial,R3,D7:0F:C4:3E:6A:E5,11/18/11,ACTIVO,"1/2""",Agua Potable
CT-00074536,01-14-778-2302-000,Calista del Cobos,1311944 CBBA,Residencial,R1,B5:DA:9F:CC:6B:87,03/24/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00074537,03-13-925-1691-000,Agustín Fuente,6674132 CBBA,Residencial,R3,71:EE:54:B7:15:55,07/26/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074538,12-03-547-6697-000,Carlito Riba Expósito,7871896 CBBA,Residencial,R4,5A:BF:AD:9C:BA:FF,12/08/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074539,14-08-324-0381-000,Bartolomé de Sedano,9700373 CBBA,Comercial,C,DA:54:E0:B8:48:3C,02/20/18,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00074540,15-06-678-2830-000,Florina Amorós Ayuso,9853995 CBBA,Residencial,R3,C7:2F:5B:EE:DA:DC,07/20/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074541,06-04-539-7233-000,Wilfredo Abellán Bellido,9140932 CBBA,Residencial,R4,54:DE:8A:8B:77:78,06/02/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00074542,10-18-813-6937-000,Sabina Pedrero Pedrosa,7787457 CBBA,Residencial,R4,AA:26:84:C9:7A:59,10/11/11,ACTIVO,"1""",Agua + Alcantarillado
CT-00074543,05-03-665-2595-000,Ismael Luján Ayuso,4371986 CBBA,Preferencial,P,5B:20:78:4E:77:67,09/28/14,ACTIVO,"2""",Solo Agua
CT-00074544,09-06-856-7841-000,Coral Benitez Bermudez,2012068 CBBA,Comercial,C,7A:7A:02:CF:4A:DB,01/31/15,ACTIVO,"1/2""",Agua Potable
CT-00074545,06-01-875-2470-000,Azahara Reig-Colom,6226489 CBBA,Residencial,R3,B6:D3:4F:DB:E0:27,04/15/23,ACTIVO,"1""",Agua + Alcantarillado
CT-00074546,15-02-624-0520-000,Pilar Arroyo Grau,6880816 CBBA,Residencial,R2,B8:2B:71:57:F7:70,09/11/19,MOROSO,"1/2""",Agua + Alcantarillado
CT-00074547,13-14-657-9353-000,Luis Miguel Berenguer Ribas,8968863 CBBA,Residencial,R1,97:23:83:69:A3:64,10/23/25,ACTIVO,"3/4""",Agua Potable
